exon_id,n_mean,slope_mean,pearson_mean,spearman_mean,n_prod,slope_prod,pearson_prod,spearman_prod
NEK1_e9,103,0.564889550800252,0.5819186208750001,0.6420761876617241,103,0.8053139520805396,0.5475448167402366,0.6398906113669569
NF1_e12,381,0.10590496591969137,0.5959924507272474,0.600858543255684,381,0.14870434196585408,0.6026708177262753,0.612482055390426
NF1_e13,390,0.0529865326962396,0.282127827765386,0.33322876207777125,390,0.07622378096663487,0.2779516860995626,0.3390713333958513
NF1_e14,303,0.06309268582857053,0.22137309454721532,0.23875272997625502,303,0.07951255676059332,0.23972163808736283,0.2610372412633708
NF1_e20,240,0.11858720494134165,0.5769531976249767,0.5418990582393581,240,0.1658037269923249,0.5932407499396422,0.5588630780526028
NF1_e22,404,0.17440181707522312,0.6861698278411225,0.6688123562034215,404,0.28315786655314246,0.6790015147423549,0.6677364479850141
NF1_e29,300,0.043808209866937245,0.34080525620974156,0.2749163583049603,300,0.06017360151984484,0.3291208488292708,0.27145452160983974
NF1_e3,240,0.345321077660453,0.8198653831004634,0.8045138809759931,240,0.40756905998497317,0.8138382647326746,0.804624996162313
NF1_e30,390,0.02836161602846576,0.1513327190434986,0.11501898570386013,390,0.04074736560240301,0.17580998731048073,0.14092442510859937
NF1_e33,282,0.030869778595518423,0.241619240914893,0.2542589216365798,282,0.04847240934921814,0.28145119046405476,0.2899226670956067
NF1_e50,393,0.014053278412945363,0.11856010773555441,0.10610851345518622,393,0.027917752544864276,0.16913311582356091,0.15656803997273722
NF1_e54,288,0.23521437310500318,0.5951498744831859,0.6384962788611235,288,0.2848552705345118,0.5785033232705514,0.6389232868663413
NFIB_e11,255,0.8265566635514302,0.7249164456762329,0.672654443963474,255,1.4519531911448067,0.7238711146769786,0.6729243896866527
NONO_e3,329,0.7365504091690105,0.8722461275632106,0.876363548137476,329,1.2852974048834565,0.8748621602704555,0.8784500971246221
NOTCH2_e12,319,0.06617282430664143,0.29609435776048526,0.33166861529273495,319,0.0958836451073952,0.30609061387702463,0.34110703888527905
NPC1L1_e7,319,0.1250167979239937,0.487296681975759,0.5059182706859527,319,0.2443960440555841,0.48752379344392877,0.506626835998865
NRDC_e3,389,0.4939114990312289,0.7472459660981109,0.7280011897365245,389,0.9685784396206196,0.7482295593144973,0.7280011897365245
NRXN1_e12,69,0.6653660028651764,0.8208604593357455,0.8194373401534528,69,1.2857730487617651,0.8253415602721373,0.8196200219218123
NRXN2_e4,78,0.23963011295198336,0.6924596045046612,0.7455203024823278,78,0.4647798200133038,0.6936809682101204,0.745115643849821
NUDT13_e7,321,0.45098355408444096,0.46835960768561236,0.504237171300865,321,0.8272730872144914,0.4679236080911977,0.508517878911012
OCRL_e15,394,0.136388280556392,0.5602241461846478,0.541550555565321,394,0.17926431522550781,0.5635324574962224,0.5518755496395679
ODF2L_e7,321,0.8379878118423312,0.8243071948596267,0.852442383966537,321,1.4881011325114584,0.8269890156296495,0.8577683291834955
OSBPL3_e12,297,0.26107413622799824,0.3623933989961054,0.3291401868154619,297,0.37778694370203264,0.36589110491204885,0.3287238151645996
OTC_e7,23,0.07101298193613112,0.558596663875891,0.4284655431025929,23,0.09647050989807522,0.6192546625740408,0.513466781180616
PAH_e11,386,0.2295704424018025,0.6872512036787162,0.6696269241054088,386,0.34104948599913015,0.6761345563429184,0.6709308636142366
PAK5_e2,306,0.18122805212597343,0.6436082212726667,0.7107906941813414,306,0.24383858682090118,0.6212378103997219,0.6990918535727569
PALB2_e12,435,0.31670726953327505,0.5515608509101212,0.530151534346678,435,0.6034417037368344,0.5510591028641486,0.5301190671006097
PALLD_e20,387,0.002912824845531015,0.01869985102778694,0.07581900296583315,387,0.009833061499922012,0.04471965903761481,0.09677092766694331
PALS1_e2,3,0.19839919825724203,0.5519643955475306,0.5,3,0.26535320484596825,0.525079555035749,0.5
PARP11_e3,307,0.8234614698010432,0.813716129760861,0.8229275577861646,307,1.3711735281385895,0.8026031357178948,0.82322409346148
PAX6_e6,114,1.2052242058324547,0.8632414099203504,0.8747268680823673,114,1.8931631508792903,0.8480720537259422,0.8748159713591405
PCDH11X_e8,75,0.48473958495629477,0.8002319263051618,0.739203413940256,75,0.8130496056995336,0.7999477222702901,0.740616931860353
PCDH15_e31,15,1.0634057338254197,0.5955384874761703,0.46071428571428563,15,2.086440773266721,0.5983245313924483,0.46071428571428563
PCIF1_e9,201,0.3165856614595419,0.45394887734530254,0.4734390966745025,201,0.5408781625610998,0.4470732172699857,0.4741173888854471
PCLO_e16,65,0.7002291581672755,0.8379519337709479,0.8323863636363636,65,1.3595181245605858,0.8390281494456987,0.8323863636363636
PDE2A_e5,30,0.09090543010463357,0.5347286175596403,0.5851596431804039,30,0.13828418962000824,0.5337033123439883,0.578484818353251
PDE6B_e14,276,0.005967386964435211,0.0456666859193773,0.0045717831218092565,276,0.00873167812552259,0.04823685890601287,0.007933025484247586
PDHA1_e2,250,0.10807644199652541,0.49953719605195784,0.4940101704127178,250,0.21349180863962924,0.49993106755543526,0.49422655586583125
PDZRN4_e3,309,0.07088337151089737,0.2554107289861465,0.2657410181137103,309,0.09639979499213029,0.2680811192316233,0.267608747336101
PEX3_e4,15,0.6594618271500606,0.7087539508779765,0.7607142857142856,15,1.1522044692848283,0.722886433940937,0.7678571428571428
PFKM_e4,276,0.6715922267533344,0.8621492909904263,0.853130558304578,276,1.140415020472727,0.8644463103509553,0.853520963971168
PGAP2_e3,243,0.8230463637745069,0.832206529907142,0.8282733120283634,243,1.4992881814972658,0.8304649665544024,0.8282816751815649
PGAP4_e2,146,0.3660035475428356,0.8082642108048763,0.8007966629649802,146,0.7169312586727381,0.8088278856847517,0.8007889508356323
PHEX_e16,136,0.03884893303578307,0.20850923172689592,0.2737368400432699,136,0.06251316670544649,0.2262875748475337,0.28287599100422595
PHF21A_e3,318,0.704574606179692,0.7789786269814768,0.7722914930853279,318,1.342582403905255,0.783200553320715,0.7722914930853279
PHKA2_e9,135,1.045396067416344,0.8268471789068625,0.822497372203627,135,1.7515260960923256,0.8164829701636428,0.8234289909033143
PHKG2_e4,153,0.5265421471202099,0.8049526580893869,0.808478094431888,153,0.8818197962484486,0.7979852028755824,0.8088165078759489
PHYHD1_e11,243,0.17692989273802925,0.541952861017005,0.5202064362035187,243,0.3225323443778208,0.5426781323340173,0.5208654530891542
PIWIL4_e6,231,0.1074186735682751,0.5822821914037903,0.5370479186897023,231,0.12910509098775586,0.5954680324459318,0.5592818781597605
PKD1L1_e43,240,0.26649024103980073,0.4281791937280006,0.4639154741720506,240,0.46819232628116275,0.4225398094125815,0.46444466435603554
PKHD1_e10,107,0.9165321619619735,0.8929661342887799,0.8990183976958795,107,1.585081962975047,0.8868419925345897,0.8989008405337096
PKHD1_e66,288,0.0071874311321862994,0.04860559580170379,0.029112988970806553,288,0.013323441565567728,0.057894637018583536,0.041519921341646636
PLB1_e42,274,0.8928858885875207,0.806052350843012,0.8006770458784518,274,1.5888648166489228,0.8028808119258458,0.8005201224411929
PLCL1_e5,318,0.012500484361783415,0.0815333775883903,-0.06281104889441853,318,0.021680800405529718,0.09074306108650039,-0.06288344388297003
PMS2_e13,291,0.06454346951408094,0.4234852715549976,0.41704671219323697,291,0.08461821963386397,0.44224805709375925,0.43588639452306793
PMS2_e4,137,0.7604195532967578,0.7904123705033809,0.7369293056596539,137,1.4144232860933588,0.7878242487229711,0.7369293056596539
PMS2_e9,243,0.0231216601532602,0.15979354497557496,0.1834324104423025,243,0.03718345679123754,0.20253949074234648,0.22903635611431017
PNKD_e3,220,0.0787988508056112,0.3278715849420568,0.3543065380461199,220,0.11434817741088202,0.31951719691395974,0.3543065380461199
PNKP_e9,135,0.27082460864487123,0.654851857832719,0.6808417237856537,135,0.4615429744582319,0.656269268354933,0.6821440373432509
POLE_e11,244,0.17568342052001923,0.637891593500902,0.6573884669599296,244,0.3186746681258699,0.6385796417340135,0.6591219807979468
POMGNT2_e2,303,0.26828432028190174,0.6848014411880852,0.6437808860280502,303,0.45211325255993073,0.6810311634957058,0.6432190848782045
POPDC2_e4,237,0.7265765992482334,0.8535388047913113,0.8601646643466674,237,1.2859368769260164,0.8578903513820584,0.8599980889145192
POSTN_e18,258,0.9440037461431524,0.8522078054780682,0.8510558460658487,258,1.5114227250753862,0.8362679825490043,0.8510411720747642
PPIP5K2_e27,286,0.6706304330141524,0.7256501310527186,0.704809544658025,286,1.3056919093624932,0.7273194250164962,0.7048429778457768
PPP2R5C_e15,336,0.2607415035812495,0.6791524585215551,0.6177470580626103,336,0.44882497914145386,0.6728800517532922,0.6178454429839667
PPP3CA_e13,78,0.995622566249374,0.7928115652504113,0.7932447299535906,78,1.8421029113755758,0.7951289042304128,0.7932447299535906
PRDM8_e2,282,0.6102309281407517,0.711165731770512,0.7351449999040489,282,0.8885610059822898,0.6865764403504203,0.7365057765473897
PRG4_e6,373,0.5576487501301832,0.8399438028833536,0.8411988853200403,373,0.8857078000281179,0.8313470468662594,0.8411219318691586
PRKAR1A_e6,42,0.1876058256647456,0.7424750848430148,0.8162554198183262,42,0.2618748651383094,0.7292078686775778,0.8182002356701716
PROC_e8,193,0.19897013862454682,0.6841711412642448,0.6992223379111052,193,0.3415027967581481,0.677208558487894,0.699274084677454
PRPF31_e9,89,0.001927304427274368,0.023606755386374707,0.014871312513904734,89,-0.0002935125240795207,-0.0029183805785040567,-0.015926860740421156
PRRC2B_e31,232,0.23438274098340608,0.683588339871058,0.6851810475165638,232,0.35103987900261213,0.6689061450896059,0.6860509283983156
PTEN_e4,109,0.16014044398208152,0.6218622082821912,0.5860761916768166,109,0.18370778664583173,0.6330736956178528,0.5976608314072975
PTPRF_e14,64,0.45295690822295503,0.7549977411305766,0.7312271062271061,64,0.8639018321218949,0.7586914463516364,0.731135531135531
PTPRG_e14,248,0.6658760968229328,0.7550043798687733,0.7588323779642534,248,1.2417752389623842,0.7607174315296477,0.7587891070616539
PTPRN2_e10,2,-0.21763728181787417,-1.0,-0.9999999999999999,2,-0.2980517278417416,-1.0,-0.9999999999999999
PTPRR_e5,320,0.19503636194902743,0.6999781546948001,0.6814375708073241,320,0.27646439797215394,0.7060992383721738,0.6859163952239974
PTS_e3,57,0.7465321679336838,0.7381310357748347,0.6960720767435832,57,1.3681573167462957,0.7429804792317894,0.6960720767435832
PYROXD2_e2,47,0.4220669106693175,0.6726646546739835,0.7967968550061405,47,0.5830132626134891,0.6529843691816294,0.7952935738051999
R3HCC1L_e3,279,0.41193538271252,0.7594066463311829,0.7712797251714881,279,0.6188020704819174,0.749917280394335,0.7695381806719356
RAD1_e3,306,0.8520781201186038,0.8305957256294642,0.8181879957003918,306,1.3656477323083436,0.8185673653535562,0.8177703135671173
RAD50_e22,246,0.05502155493574968,0.47798896391672707,0.4154795520532192,246,0.07471157949113523,0.5243085247980181,0.4596551132351832
RAD51C_e5,384,0.14235628367026115,0.6376868772157382,0.6811127595304427,384,0.1905427761346649,0.6432377527537427,0.6901263703881906
RAD51D_e3,262,0.08538666641697717,0.3883794306699924,0.399219525149968,262,0.15450035403137188,0.39198540129040615,0.4082760226681679
RAI14_e11,248,0.6610954035522246,0.8239733533947182,0.8514856080977953,248,1.2964139093533442,0.8295422808842723,0.8515194380761913
RALGPS1_e6,258,0.5191090558485704,0.7397797830413912,0.817280222158209,258,0.7489603445170328,0.712761675827696,0.8171640845954476
RANBP17_e9,328,0.9844281837348071,0.861365563963059,0.8646579849976299,328,1.7241665789308354,0.8649741316451691,0.8647259982819846
RASAL2_e16,81,1.0530868194281884,0.7814425362419445,0.835862691960253,81,2.0215574136505032,0.785221960532512,0.835862691960253
RB1_e24,79,0.6127253192184853,0.8137008746237898,0.8058471631549128,79,0.9618931407479893,0.8045537239081215,0.8071129936431937
RBM15_e2,276,0.6701274573659384,0.7729739548795379,0.789121159800802,276,1.2520466166154718,0.7774750001516177,0.7889641985702258
RBPJ_e2,243,0.14771286423710142,0.5596082807801479,0.5935301796993179,243,0.2765442146562089,0.5592092695497375,0.5945044872509964
RELCH_e23,237,0.7895544176166688,0.7305715334101748,0.7219550408046803,237,1.383645481094874,0.7256193652311523,0.7218306399345953
RET_e19,412,0.06542693632694345,0.3998958188611073,0.37044726826922364,412,0.11472016915969992,0.392152882430699,0.40171379302990123
RHBG_e7,354,0.006105141451897735,0.10921876428823354,0.08220473251604056,354,0.00961062203920798,0.11062824426352305,0.08220473251604056
RIC8B_e9,319,0.0947356216891231,0.43934964398495524,0.4838313263814658,319,0.12586372450033034,0.4394411712638887,0.4962936688992816
RIMS1_e22,258,0.3902541369556773,0.6951010986783156,0.7317716371815791,258,0.7686497979341591,0.6967214231567953,0.7315919617988169
RIMS2_e3,249,0.2873464490143749,0.6620893048374392,0.6558369140177697,249,0.33813452169729286,0.6548703561298677,0.6557001073230958
RNF32_e2,301,0.9001819178952677,0.8657508186583887,0.8874795315173349,301,1.7301992596128632,0.8703201617066836,0.8874795315173349
ROBO1_e20,69,1.079487680560053,0.8985762289700451,0.8895871392035076,69,1.9996495819862359,0.8997022421044363,0.8895871392035076
RPL15_e3,397,0.049169485811716436,0.2801166170466642,0.26290800554239635,397,0.06836196256815241,0.2783653019842373,0.28292450120355955
RYR1_e77,144,0.19583440563637178,0.6513979767256335,0.6463868241425881,144,0.30200687272299964,0.6529505102313906,0.6451449550693253
RYR1_e8,257,0.19777525086692888,0.5886586458351529,0.5430763327736998,257,0.3556526180048663,0.5929936918536006,0.5442823898525077
RYR1_e94,249,0.4071887382382796,0.8431642836082045,0.8160487711904543,249,0.6229935319420211,0.8405384971415897,0.8171051278985646
RYR2_e89,234,0.15993233585751043,0.6425887782073659,0.5760144238204662,234,0.19637422050271972,0.6355190035505682,0.5681432528943023
RYR2_e97,385,0.07381334369824921,0.2948654040894731,0.29639157076793976,385,0.09416218293814453,0.28594247736793144,0.3079294600907997
SANBR_e18,75,0.9459428116417702,0.8333681068383391,0.8211781107247701,75,1.682746039259288,0.8326903502773549,0.8213772600725762
SCN10A_e25,392,0.5961307681997812,0.7668820664771339,0.7545636462094828,392,1.1108966192313956,0.7638294916544139,0.755017300486612
SCN1A_e25,82,0.11848079208491562,0.5770196872954239,0.5800349396246902,82,0.14057545550128747,0.5915150500687766,0.5990824550464914
SCN2A_e23,37,0.5735604131052484,0.79623279822519,0.8351609285016524,37,0.732025506371956,0.7740010945991385,0.8294706908056866
SCN3A_e7,264,0.4333861894397312,0.6453185140180993,0.571743021976789,264,0.7222285750806815,0.6430171925050265,0.5713543145155124
SCN5A_e24,147,0.5678541825421277,0.7313173213625153,0.7841664242567209,147,0.8766016842990307,0.7226582035226098,0.7882427832634633
SCN5A_e6,239,0.5933052187919273,0.6978640752603151,0.6445727902910532,239,1.006859049384588,0.6925782507517658,0.6444796147817962
SCN8A_e6,259,0.28819108816266653,0.6935458233464393,0.7057076870633948,259,0.4325665012213948,0.6831979989798832,0.7049486075940227
SDHB_e4,396,0.2625679757990751,0.6196046519647307,0.5915395738617646,396,0.46453788316079214,0.6158550547987032,0.5920825408451206
SDHC_e3,292,-0.009446977793099692,-0.08488997766720378,-0.002878939925485897,292,-0.005811632228205995,-0.03964209454279356,0.042253894502256174
SERPING1_e6,402,0.17823754997175006,0.6336445647269873,0.5911089922052243,402,0.3035447959008476,0.6367218241183198,0.5914451766722275
SHOC1_e22,322,0.5131179676774404,0.8236669112654491,0.8166806531160489,322,0.9715665808150533,0.8263986357806213,0.8166818048017411
SLC12A2_e21,8,0.43994529395585913,0.7777513999646459,0.8571428571428572,8,0.8393221160734426,0.7786817393441523,0.8571428571428572
SLC12A5_e3,332,0.11328334101839155,0.49937781532118786,0.4567576408232703,332,0.17760219439316752,0.49528699052765457,0.4566677898070761
SLC25A31_e3,324,0.0842022516074742,0.6470116249939626,0.6970584884392036,324,0.10433596474773954,0.6396356681040825,0.6893381590490273
SLC25A38_e2,54,0.2761961055368079,0.8132135259313995,0.7222031637125975,54,0.5452041369307199,0.8130855455164754,0.7222031637125975
SLC25A48_e8,401,0.25989931765389185,0.757948845987805,0.7579546656281412,401,0.49574372626392965,0.7582702061679463,0.7580724682409307
SLC26A3_e9,428,0.05514188251957148,0.287875402134814,0.3133290523140554,428,0.07631200436503009,0.30852558457537915,0.33295488475923046
SLC26A4_e15,267,0.06267062931443856,0.4297564439961636,0.40732754309645425,267,0.08489608296528153,0.44261033813992107,0.42488231614277755
SLC8A1_e3,309,0.299350430562044,0.498781833316892,0.5785644436284897,309,0.4969754050887416,0.5201675342131655,0.5852572503896171
SLMAP_e24,258,0.370706368402737,0.7179028861781563,0.739557236968515,258,0.4626674548370648,0.6907322895601301,0.7274888367892938
SMARCC2_e18,261,0.25204830359846947,0.6858940574287242,0.6987331835981513,261,0.3679883224459736,0.6800009292062835,0.6985651229221725
SMN2_e7,150,0.5108429155332591,0.7364059282021392,0.7230947563809933,150,0.7909767606790143,0.721626991661624,0.7231516478995345
SNAP25_e5,287,0.21199215560958076,0.6194451904480119,0.6478194271382194,287,0.29482153213764245,0.6003634522534416,0.6400491991550276
SNAP25_e5B,277,0.699888682053641,0.8189021394047687,0.8434105507132662,277,1.1852791399585934,0.8060081806639288,0.8438131171448441
SNUPN_e2,433,0.42029100095341776,0.8360645423889641,0.8624829152950847,433,0.8192360623508748,0.8385178806903019,0.8625271440156741
SPAST_e11,264,0.24185466371599315,0.665522446946465,0.7657153610572491,264,0.28778578288133244,0.6470231401019098,0.7652607743951448
SPAST_e13,109,0.16869158384338945,0.6290437497610405,0.629165846185366,109,0.2173742412313995,0.6320492551277999,0.633827191998692
SPAST_e16,107,0.35237824498602766,0.8057061227164056,0.7858675314110856,107,0.4900896851939953,0.798471187242359,0.7931659433945466
SPATA7_e3,276,0.5934687545467334,0.8085818072652047,0.8102017467234431,276,0.9788239806671932,0.7987928442590719,0.8100548893975625
SPTB_e31,138,0.24548182766293264,0.6484332029135615,0.6550103484456484,138,0.3738381850125332,0.6445441006942116,0.6562386911989407
ST7_e7,195,0.38769424211443765,0.7271325217807058,0.720309861858977,195,0.5861370174142245,0.7101836685570238,0.7183337763774925
STAG3_e10,316,0.8393165007014955,0.7936211551658324,0.7946995878517195,316,1.5138440957980543,0.7933446603781786,0.7959028527154542
STKLD1_e8,291,0.7011696121600277,0.7452176944679509,0.7540701479632383,291,1.2769560619670235,0.744463086478717,0.7541403643634735
STRN3_e8,294,0.8334987560068126,0.7817061815318991,0.8309304612280107,294,1.5902736022854895,0.7916377113862078,0.8309380167489893
SUZ12_e4,195,0.1744703886010412,0.6673726948649048,0.6428801187555759,195,0.23097627559803766,0.670066177496437,0.6574394799957913
TASOR2_e4,264,0.24390588771271351,0.6952798638709407,0.7482471464087679,264,0.36468984548317507,0.6552563774364706,0.7395450746468089
TBCK_e21,95,0.789091284162647,0.875228356987734,0.8579787234042554,95,1.3624182718756077,0.8750099722468666,0.8579787234042554
TESMIN_e4,329,0.7266343788138899,0.8512663853908236,0.8387074001194301,329,1.1884528778581263,0.8397932727002466,0.8380637228788934
TEX14_e20,300,0.31519249214652695,0.8350429997363678,0.8079917341294658,300,0.6281477882184893,0.8351500810515131,0.8080797351170325
TFEC_e3,249,0.1950685017196951,0.5534509880068467,0.5819529539265084,249,0.2676301240210664,0.5382279747560361,0.5929379502197976
TH_e6,141,0.6263889317948775,0.6704106743843656,0.6160694122926301,141,1.1007198164978493,0.6704944859101835,0.615692683433594
TMEM161B_e2,382,0.5292481115782058,0.8430571926737489,0.8900596280451658,382,1.0248393231047714,0.8481851341279103,0.8899924023941171
TMPRSS3_e7,108,0.3435266238657868,0.729567146549511,0.7494724507427848,108,0.5031813148374985,0.7152089449546163,0.7492247526676817
TNIK_e14,248,0.6430386425544867,0.7503789429366265,0.7056519525132324,248,1.1259782032476966,0.7495091792674442,0.7055591166672668
TNNT2_e10,6,0.8784509901472254,0.645713201543099,0.48571428571428577,6,1.7528541637707433,0.6460334746939888,0.48571428571428577
TNNT3_e10,246,0.0813387106141123,0.3914788960078543,0.38738900341731974,246,0.09612914827895097,0.3925781712604036,0.3933993837401894
TP53_e3,54,0.5220616771064531,0.6571403728943377,0.5816275967219363,54,0.8075830438645466,0.6632953791046549,0.5816275967219363
TP53_e6,326,0.7265931199877189,0.7219893999991079,0.6903774726273315,326,1.3895493065841242,0.7227950877672982,0.6904249244883708
TP53_e7,318,0.003975210564459508,0.04895778068204225,0.04687241107696659,318,0.007030945647829757,0.06597671774612467,0.06223774120385361
TRAF3IP1_e8,276,0.8291098363475669,0.8018426038922346,0.8435561260701891,276,1.5397948768587286,0.8144439111063564,0.8435319887839083
TRAF3IP1_e9,291,0.4555649794082403,0.6999705434326012,0.7160297503568063,291,0.7506095330277119,0.6794495522375044,0.7128842136997792
TRAF7_e12,135,0.14679170975995762,0.5385344662569652,0.5986130604494994,135,0.2248287458142443,0.5255705987447857,0.5908535529564761
TRPM6_e23,277,0.34442229379549955,0.7758917356149685,0.7904648512131258,277,0.49065372428943826,0.7603625334589686,0.7888265134726118
TSC1_e10,252,0.05792375413833306,0.3287280516814205,0.3104779377175253,252,0.08709793742977047,0.3477487913232852,0.32687908620851513
TSC2_e20,255,0.438415879336464,0.6345828896266799,0.5929450819770399,255,0.8170874351279556,0.6349002756674992,0.5923050632735917
TSC2_e7,135,0.08343845182614484,0.39091867962460475,0.3825611710117001,135,0.13000091906481365,0.3759049983384614,0.3731833956547715
TSEN2_e7,141,0.3033524466648202,0.7385961762520843,0.7683561157718631,141,0.4050636720228789,0.7310955511539675,0.7747786701655638
TSGA10_e11,313,0.3744019777443277,0.7071609687617307,0.6531123102182617,313,0.6081136108452516,0.7033185096004801,0.6524262927453608
UMAD1_e3,306,0.06838429184717121,0.44731398515707355,0.454225380910478,306,0.0905888676200332,0.4396035308757243,0.4510256370341304
UNC13A_e38,68,0.5409037673559718,0.7899523442937975,0.7185937321067297,68,1.0750302298554602,0.7902706822992691,0.7185937321067297
UPP1_e4,300,0.12345221945805866,0.5669201937605525,0.5288219782812464,300,0.1803266827005282,0.5577271598421919,0.5215667607602325
UQCRB_e4,398,0.24330429452559305,0.7351239051141063,0.7306333301451554,398,0.483221110366739,0.7388631968632955,0.7306837708109913
VARS2_e18,290,0.5321001089981092,0.6644590403635497,0.7375758282505085,290,0.7996732009961496,0.6440353258812335,0.7375618960705975
VEGFA_e7,272,0.19074158895208645,0.4097227619289753,0.43774545210735755,272,0.25731765510030175,0.4101215764793128,0.4405857381932893
WAS_e5,114,0.5430253469958232,0.8477628943974501,0.8210728822826594,114,1.0490051831673926,0.8489018298186858,0.8217128045199571
WAS_e8,117,0.7082004321217384,0.7407923840507611,0.7280642599169775,117,1.282627169311258,0.7432013977636206,0.7278919210538146
WDR27_e19,388,0.4937132146001299,0.8101323506892397,0.8430025524620938,388,0.9521904556272618,0.8146231112506965,0.842973569018497
WNK1_e9,240,0.14927242347788253,0.5769596126116783,0.578404217619661,240,0.21596182459814364,0.5762048635571839,0.5785248797247506
YAP1_e6,131,0.06343248771043734,0.3675480911610251,0.2887445183112963,131,0.09086863042346495,0.40886854328591987,0.3380968523463297
ZBBX_e19,311,0.38470205531123114,0.7630244249518148,0.8162557762376845,311,0.7609370840657679,0.7813004523448653,0.8170958651632395
ZFAND5_e2,394,0.18561706216241977,0.6782243114551854,0.6736501236175041,394,0.3467274633340958,0.6793823771090367,0.6738594674242407
ZMYND11_e8,141,0.6647149106642696,0.7535907355320629,0.7530844642322017,141,1.0854739022248614,0.7621542002584042,0.7554689841174707
ZNF345_e3,264,0.3716195017349608,0.8096584295849214,0.7897421131121634,264,0.6024031362204584,0.8000560059122724,0.7894303648664809
